timestamp,esp_ts_ms,elapsed_s,vessel_o3_pct,cell_temp_c,vessel_temp_c,power_pct,phase
2026-03-10 17:23:59.775544,235467,124.00,0.51,38.0,-999.0,100,fill
2026-03-10 17:24:02.289517,235467,124.00,0.51,38.0,-999.0,100,fill
2026-03-10 17:24:04.797731,235467,124.00,0.51,38.0,-999.0,100,fill
2026-03-10 17:24:07.304191,255468,144.00,0.69,38.0,-999.0,100,fill
2026-03-10 17:24:09.812534,257467,146.00,0.7,38.0,-999.0,100,fill
2026-03-10 17:24:12.324670,259467,148.00,0.7,38.0,-999.0,100,fill
2026-03-10 17:24:14.836535,263468,152.00,0.73,38.0,-999.0,100,fill
2026-03-10 17:24:17.340326,265467,154.00,0.74,38.0,-999.0,100,fill
2026-03-10 17:24:19.847226,267467,156.00,0.76,38.0,-999.0,100,fill
2026-03-10 17:24:22.360397,269467,158.00,0.77,38.0,-999.0,100,fill
2026-03-10 17:24:24.872351,273467,162.00,0.81,38.0,-999.0,100,fill
2026-03-10 17:24:27.381357,275467,164.00,0.83,38.0,-999.0,100,fill
2026-03-10 17:24:29.885160,277467,166.00,0.84,38.0,-999.0,100,fill
2026-03-10 17:24:32.398596,279468,168.00,0.85,38.0,-999.0,100,fill
2026-03-10 17:24:34.903127,283467,172.00,0.85,38.0,-999.0,100,fill
2026-03-10 17:24:37.404485,285467,174.00,0.86,38.0,-999.0,100,fill
2026-03-10 17:24:39.911989,287467,176.00,0.87,38.0,-999.0,100,fill
2026-03-10 17:24:42.421064,289467,178.00,0.9,38.0,-999.0,100,fill
2026-03-10 17:24:44.932187,293467,182.00,0.93,38.0,-999.0,100,fill
2026-03-10 17:24:47.434807,295468,184.00,0.92,38.0,-999.0,100,fill
2026-03-10 17:24:49.937253,297467,186.00,0.93,38.0,-999.0,100,fill
2026-03-10 17:24:52.438085,299468,188.00,0.93,38.0,-999.0,100,fill
2026-03-10 17:24:54.954390,303467,192.00,0.96,38.0,-999.0,100,fill
2026-03-10 17:24:57.462496,305467,194.00,0.97,38.0,-999.0,100,fill
2026-03-10 17:24:59.975638,307469,196.00,0.98,38.0,-999.0,100,fill
2026-03-10 17:25:02.489785,309468,198.00,0.99,38.0,-999.0,100,fill
2026-03-10 17:25:04.992647,313467,202.00,1.01,38.0,-999.0,100,fill
2026-03-10 17:25:07.500671,315467,204.00,1.02,38.0,-999.0,100,fill
2026-03-10 17:25:10.008231,317467,206.00,1.02,38.0,-999.0,100,fill
2026-03-10 17:25:12.520339,321467,210.00,1.04,38.0,-999.0,100,fill
2026-03-10 17:25:15.035671,323468,212.00,1.05,38.0,-999.0,100,fill
2026-03-10 17:25:17.539409,325467,214.00,1.06,38.0,-999.0,100,fill
2026-03-10 17:25:20.054194,327467,216.00,1.07,38.0,-999.0,100,fill
2026-03-10 17:25:22.561663,329467,218.00,1.07,38.0,-999.0,100,fill
2026-03-10 17:25:25.066963,333467,222.00,1.09,38.0,-999.0,100,fill
2026-03-10 17:25:27.569970,335467,224.00,1.09,38.0,-999.0,100,fill
2026-03-10 17:25:30.077344,337467,226.00,1.1,38.0,-999.0,100,fill
2026-03-10 17:25:32.584873,339467,228.00,1.11,38.0,-999.0,100,fill
2026-03-10 17:25:35.089867,343468,232.00,1.13,38.0,-999.0,100,fill
2026-03-10 17:25:37.589993,345467,234.00,1.13,38.0,-999.0,100,fill
2026-03-10 17:25:40.102830,347467,236.00,1.14,38.0,-999.0,100,fill
2026-03-10 17:25:42.612592,351468,240.00,1.14,38.0,-999.0,100,fill
2026-03-10 17:25:45.122283,353468,242.00,1.15,38.0,-999.0,100,fill
2026-03-10 17:25:47.634425,355468,244.00,1.16,38.0,20.4,100,fill
2026-03-10 17:25:50.141859,357468,246.00,1.17,38.0,20.4,100,fill
2026-03-10 17:25:52.657082,361468,250.00,1.18,38.0,20.2,100,fill
2026-03-10 17:25:55.166357,363468,252.00,1.19,38.0,20.2,100,fill
2026-03-10 17:25:57.676654,365468,254.00,1.2,38.0,20.5,100,fill
2026-03-10 17:26:00.189012,367468,256.00,1.2,38.0,20.3,100,fill
2026-03-10 17:26:02.693327,371468,260.00,1.21,38.0,20.4,100,fill
2026-03-10 17:26:05.205107,373468,262.00,1.21,38.0,20.5,100,fill
2026-03-10 17:26:07.710801,375468,264.00,1.22,38.0,20.5,100,fill
2026-03-10 17:26:10.227127,377467,266.00,1.22,38.0,20.3,100,fill
2026-03-10 17:26:12.735177,381468,270.00,1.24,38.0,20.5,100,fill
2026-03-10 17:26:15.240111,383468,272.00,1.24,38.0,20.4,100,fill
2026-03-10 17:26:17.752632,385468,274.00,1.24,38.0,20.5,100,fill
2026-03-10 17:26:20.256167,387468,276.00,1.25,38.0,20.0,100,fill
2026-03-10 17:26:22.767489,391468,280.00,1.26,38.0,17.9,100,fill
2026-03-10 17:26:25.268285,393468,282.00,1.27,38.0,18.2,100,fill
2026-03-10 17:26:27.778388,395468,284.00,1.27,38.0,17.4,100,fill
2026-03-10 17:26:30.289912,397468,286.00,1.28,38.0,18.2,100,fill
2026-03-10 17:26:32.792706,401468,290.00,1.28,38.0,17.8,100,fill
2026-03-10 17:26:35.299362,403468,292.00,1.29,38.0,17.8,100,fill
2026-03-10 17:26:37.807823,405467,294.00,1.29,38.0,17.9,100,fill
2026-03-10 17:26:40.325404,407468,296.00,1.3,38.0,17.5,100,fill
2026-03-10 17:26:42.829687,411468,300.00,1.3,38.0,18.2,100,fill
2026-03-10 17:26:45.344560,413468,302.00,1.3,38.0,17.2,100,fill
2026-03-10 17:26:47.851636,415468,304.00,1.31,38.0,18.0,100,fill
2026-03-10 17:26:50.355144,417468,306.00,1.31,38.0,18.6,100,fill
2026-03-10 17:26:52.863545,421468,310.00,1.32,38.0,18.2,100,fill
2026-03-10 17:26:55.381764,423467,312.00,1.32,38.0,18.9,100,fill
2026-03-10 17:26:57.882457,425468,314.00,1.32,38.0,18.0,100,fill
2026-03-10 17:27:00.383902,427468,316.00,1.33,38.0,18.5,100,fill
2026-03-10 17:27:02.897225,431468,320.00,1.34,38.0,18.3,100,fill
2026-03-10 17:27:05.411738,433468,322.00,1.34,38.0,18.0,100,fill
2026-03-10 17:27:07.920026,435468,324.00,1.35,38.0,18.2,100,fill
2026-03-10 17:27:10.430518,437467,326.00,1.35,38.0,-999.0,100,fill
2026-03-10 17:27:12.940746,441467,330.00,1.35,38.0,-999.0,100,fill
2026-03-10 17:27:15.453189,443467,332.00,1.35,38.0,18.0,100,fill
2026-03-10 17:27:17.954076,445467,334.00,1.36,38.0,18.6,100,fill
2026-03-10 17:27:20.467094,447467,336.00,1.36,38.0,18.4,100,fill
2026-03-10 17:27:22.979890,451468,340.00,1.37,38.0,18.6,100,fill
2026-03-10 17:27:25.484984,453467,342.00,1.37,38.0,18.6,100,fill
2026-03-10 17:27:27.995555,455467,344.00,1.37,38.0,18.2,100,fill
2026-03-10 17:27:30.502571,457467,346.00,1.37,38.0,18.5,100,fill
2026-03-10 17:27:33.005240,461467,350.00,1.36,38.0,-999.0,100,fill
2026-03-10 17:27:35.515029,463467,352.00,1.34,38.0,18.0,100,fill
2026-03-10 17:27:38.019161,465467,354.00,1.32,38.0,18.2,100,fill
2026-03-10 17:27:40.527767,469467,358.00,1.25,38.0,18.5,100,fill
2026-03-10 17:27:43.030668,471467,360.00,1.24,38.0,18.3,100,fill
2026-03-10 17:27:45.544106,473467,362.00,1.21,38.0,18.2,100,fill
2026-03-10 17:27:48.053364,475467,364.00,1.2,38.0,18.1,100,fill
2026-03-10 17:27:50.566393,479467,368.00,1.19,38.0,18.1,100,fill
2026-03-10 17:27:53.078519,481467,370.00,1.17,38.0,18.5,100,fill
2026-03-10 17:27:55.583840,483477,372.01,1.15,38.0,18.9,100,fill
2026-03-10 17:27:58.093138,485477,374.01,1.12,38.0,18.5,100,fill
2026-03-10 17:28:00.596250,489467,378.00,1.11,38.0,17.9,100,fill
2026-03-10 17:28:03.101575,491467,380.00,1.09,38.0,18.7,100,fill
2026-03-10 17:28:05.613990,493477,382.01,1.09,38.0,18.4,100,fill
2026-03-10 17:28:08.119763,495477,384.01,1.07,38.0,18.8,100,fill
2026-03-10 17:28:10.635505,497477,386.01,1.04,38.0,18.6,100,fill
2026-03-10 17:28:13.148752,501477,390.01,1.03,38.0,18.5,100,fill
2026-03-10 17:28:15.650082,503477,392.01,1.0,38.0,18.1,100,fill
2026-03-10 17:28:18.152396,505477,394.01,1.0,38.0,18.2,100,fill
2026-03-10 17:28:20.663474,509477,398.01,0.97,38.0,18.4,100,fill
2026-03-10 17:28:23.169718,511477,400.01,0.96,38.0,18.8,100,fill
2026-03-10 17:28:25.673092,513477,402.01,0.96,38.0,18.8,100,fill
2026-03-10 17:28:28.178323,515477,404.01,0.96,38.0,18.8,100,fill
2026-03-10 17:28:30.682050,519478,408.01,0.94,38.0,19.0,100,fill
2026-03-10 17:28:33.186739,521477,410.01,0.91,38.0,18.8,100,fill
2026-03-10 17:28:35.690802,523477,412.01,0.9,38.0,18.8,100,fill
2026-03-10 17:28:38.199267,525477,414.01,0.88,38.0,18.5,100,fill
2026-03-10 17:28:40.707870,529477,418.01,0.88,38.0,18.3,100,fill
2026-03-10 17:28:43.218590,531477,420.01,0.88,38.0,18.9,100,fill
2026-03-10 17:28:45.731339,533477,422.01,0.87,38.0,18.4,100,fill
2026-03-10 17:28:48.242516,535477,424.01,0.86,38.0,18.3,100,fill
2026-03-10 17:28:50.747057,539477,428.01,0.83,38.0,18.3,100,fill
2026-03-10 17:28:53.262290,541477,430.01,0.82,38.0,18.2,100,fill
2026-03-10 17:28:55.768563,543477,432.01,0.81,38.0,18.2,100,fill
2026-03-10 17:28:58.279881,545477,434.01,0.8,38.0,18.1,100,fill
2026-03-10 17:29:00.782018,549477,438.01,0.78,38.0,18.0,100,fill
2026-03-10 17:29:03.288604,551477,440.01,0.78,38.0,18.4,100,fill
2026-03-10 17:29:05.797230,553477,442.01,0.78,38.0,18.6,100,fill
2026-03-10 17:29:08.302286,555477,444.01,0.77,38.0,18.2,100,fill
